id,season,year,name,full_name,status,category,prize,country
660,1988-1989,1988,New Zealand Masters,1988 New Zealand Masters,Professional,Non-ranking,40000.0,New Zealand
677,1988-1989,1988,WPBSA Pro Ticket Series 89/90 - Event 2,1988 WPBSA Pro Ticket Series 89/90 - Event 2,Professional,Tour Qualifier,11700.0,England
1253,1988-1989,1988,Asian Championship,1988 Asian Championship,Amateur,Continental Event,0.0,Sri Lanka
2564,1987-1988,1988,Pontins Spring Open,1988 Pontins Spring Open,Pro-am,Event,0.0,Wales
2221,1987-1988,1988,Scottish Amateur Championship,1988 Scottish Amateur Championship,Amateur,National Championship,3040.0,Scotland
678,1988-1989,1988,WPBSA Pro Ticket Series 89/90 - Event 1,1988 WPBSA Pro Ticket Series 89/90 - Event 1,Professional,Tour Qualifier,11700.0,England
627,1987-1988,1988,Pontins Professional,1988 Pontins Professional,Professional,Non-ranking,6000.0,Wales
1166,1988-1989,1988,European Championships - Men,1988 European Championships - Men,Amateur,Continental Event,0.0,Netherlands
606,1987-1988,1988,World Championship,1988 World Championship,Professional,Ranking,474003.0,England
774,1987-1988,1988,Kent Cup,1988 Kent Cup,Professional,Non-ranking,115000.0,China
609,1987-1988,1988,Irish Masters,1988 Irish Masters,Professional,Invitational,108670.0,Ireland
708,1987-1988,1988,Professional Play-offs,1988 Professional Play-offs,Professional,Tour Qualifier,0.0,England
611,1987-1988,1988,British Open,1988 British Open,Professional,Ranking,298699.0,England
610,1987-1988,1988,Scottish Professional Championship,1988 Scottish Professional Championship,Professional,Non-ranking,25000.0,Scotland
613,1987-1988,1988,Irish Professional Championship,1988 Irish Professional Championship,Professional,Non-ranking,14000.0,Northern Ireland
616,1987-1988,1988,Welsh Professional Championship,1988 Welsh Professional Championship,Professional,Non-ranking,22500.0,Wales
614,1987-1988,1988,English Professional Championship,1988 English Professional Championship,Professional,Non-ranking,63004.0,England
2058,1987-1988,1988,Scottish Open Championship,1988 Scottish Open Championship,Amateur,National Championship,0.0,Scotland
615,1987-1988,1988,Masters,1988 Masters,Professional,Invitational,225000.0,England
2028,1987-1988,1988,Australian Amateur Championship,1988 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
1414,1987-1988,1988,Belgian Amateur Championship,1988 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1450,1987-1988,1988,Canadian Championship,1988 Canadian Championship,Pro-am,National Championship,0.0,Canada
617,1987-1988,1988,Classic,1988 Classic,Professional,Ranking,250010.0,England
1568,1987-1988,1988,Dutch Amateur Championship,1988 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
2371,1987-1988,1988,Dutch Open,1988 Dutch Open,Pro-am,Event,0.0,Netherlands
1888,1987-1988,1988,English Amateur Championship,1988 English Amateur Championship,Amateur,National Championship,0.0,England
1503,1987-1988,1988,Irish Amateur Championship,1988 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
1540,1987-1988,1988,Malta Amateur Championship,1988 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
607,1987-1988,1988,Matchroom League,1988 Matchroom League,Professional,League,220000.0,England
1759,1987-1988,1988,Northern Ireland Amateur Championship,1988 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
628,1987-1988,1988,South African Professional Championship,1988 South African Professional Championship,Professional,Non-ranking,4000.0,South Africa
1806,1987-1988,1988,Swedish Amateur Championship,1988 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1712,1987-1988,1988,Welsh Amateur Championship,1988 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
550,1989-1990,1989,World Matchplay,1989 World Matchplay,Professional,Invitational,250000.0,England
551,1989-1990,1989,UK Championship,1989 UK Championship,Professional,Ranking,420000.0,England
657,1989-1990,1989,Norwich Union Grand Prix,1989 Norwich Union Grand Prix,Professional,Invitational,40000.0,England
1134,1989-1990,1989,World Amateur Championship - Men,1989 World Amateur Championship - Men,Amateur,World Event,0.0,Singapore
1274,1989-1990,1989,WPBSA Non-Ranking - Event 2,1989 WPBSA Non-Ranking - Event 2,Professional,Non-ranking,22975.0,Scotland
598,1989-1990,1989,Dubai Classic,1989 Dubai Classic,Professional,Ranking,201000.0,United Arab Emirates
2302,1989-1990,1989,Womens World Championship,1989 Womens World Championship,Amateur,World Event,8650.0,England
552,1989-1990,1989,Grand Prix,1989 Grand Prix,Professional,Ranking,349998.0,England
1285,1989-1990,1989,WPBSA Pro Ticket Series 90/91 - Event 3,1989 WPBSA Pro Ticket Series 90/91 - Event 3,Professional,Tour Qualifier,14900.0,England
553,1989-1990,1989,International Open,1989 International Open,Professional,Ranking,199992.0,England
554,1989-1990,1989,Scottish Masters,1989 Scottish Masters,Professional,Invitational,86000.0,Scotland
1273,1989-1990,1989,WPBSA Non-Ranking - Event 1,1989 WPBSA Non-Ranking - Event 1,Professional,Non-ranking,20000.0,England
555,1989-1990,1989,Asian Open,1989 Asian Open,Professional,Ranking,199500.0,Thailand
556,1989-1990,1989,Hong Kong Open,1989 Hong Kong Open,Professional,Ranking,200000.0,Hong Kong
665,1989-1990,1989,New Zealand Masters,1989 New Zealand Masters,Professional,Invitational,38080.0,New Zealand
1195,1989-1990,1989,World Under-21 Championship - Men,1989 World Under-21 Championship - Men,Amateur,World Event,0.0,Iceland
1252,1989-1990,1989,Asian Championship,1989 Asian Championship,Amateur,Continental Event,0.0,India
605,1988-1989,1989,Pontins Professional,1989 Pontins Professional,Professional,Non-ranking,3500.0,Wales
2565,1988-1989,1989,Pontins Spring Open,1989 Pontins Spring Open,Pro-am,Event,0.0,Wales
1282,1989-1990,1989,WPBSA Pro Ticket Series 90/91 - Event 2,1989 WPBSA Pro Ticket Series 90/91 - Event 2,Professional,Tour Qualifier,11700.0,England
1278,1989-1990,1989,WPBSA Pro Ticket Series 90/91 - Event 1,1989 WPBSA Pro Ticket Series 90/91 - Event 1,Professional,Tour Qualifier,11700.0,Isle of Wight
558,1988-1989,1989,World Championship,1989 World Championship,Professional,Ranking,524805.0,England
706,1988-1989,1989,Professional Play-offs,1989 Professional Play-offs,Professional,Tour Qualifier,0.0,England
561,1988-1989,1989,Irish Masters,1989 Irish Masters,Professional,Invitational,112160.0,Ireland
562,1988-1989,1989,British Open,1989 British Open,Professional,Ranking,346607.0,England
563,1988-1989,1989,English Professional Championship,1989 English Professional Championship,Professional,Non-ranking,66000.0,England
586,1988-1989,1989,Irish Professional Championship,1989 Irish Professional Championship,Professional,Non-ranking,11850.0,Northern Ireland
587,1988-1989,1989,Scottish Professional Championship,1989 Scottish Professional Championship,Professional,Non-ranking,6002.0,Scotland
588,1988-1989,1989,European Open,1989 European Open,Professional,Ranking,197207.0,France
589,1988-1989,1989,Masters,1989 Masters,Professional,Invitational,250000.0,England
2027,1988-1989,1989,Australian Amateur Championship,1989 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
1415,1988-1989,1989,Belgian Amateur Championship,1989 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
591,1988-1989,1989,Classic,1989 Classic,Professional,Ranking,274995.0,England
1569,1988-1989,1989,Dutch Amateur Championship,1989 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
2372,1988-1989,1989,Dutch Open,1989 Dutch Open,Pro-am,Event,0.0,Netherlands
1889,1988-1989,1989,English Amateur Championship,1989 English Amateur Championship,Amateur,National Championship,0.0,England
1504,1988-1989,1989,Irish Amateur Championship,1989 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
1541,1988-1989,1989,Malta Amateur Championship,1989 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
1758,1988-1989,1989,Northern Ireland Amateur Championship,1989 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
2143,1988-1989,1989,Scottish Amateur Championship,1989 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
604,1988-1989,1989,South African Professional Championship,1989 South African Professional Championship,Professional,Non-ranking,13800.0,South Africa
1805,1988-1989,1989,Swedish Amateur Championship,1989 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1713,1988-1989,1989,Welsh Amateur Championship,1989 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
590,1988-1989,1989,Welsh Professional Championship,1989 Welsh Professional Championship,Professional,Non-ranking,26000.0,Wales
666,1988-1989,1989,London Masters,1989 London Masters,Professional,Invitational,50000.0,England
519,1990-1991,1990,World Matchplay,1990 World Matchplay,Professional,Invitational,200000.0,England
597,1990-1991,1990,Benson and Hedges Satellite Championship,1990 Benson and Hedges Satellite Championship,Professional,Non-ranking,8500.0,Scotland
521,1990-1991,1990,UK Championship,1990 UK Championship,Professional,Ranking,450000.0,England
522,1990-1991,1990,Dubai Classic,1990 Dubai Classic,Professional,Ranking,199250.0,United Arab Emirates
1133,1990-1991,1990,World Amateur Championship - Men,1990 World Amateur Championship - Men,Amateur,World Event,0.0,Sri Lanka
526,1990-1991,1990,Asian Open,1990 Asian Open,Professional,Ranking,199250.0,China
2301,1990-1991,1990,Womens World Championship,1990 Womens World Championship,Amateur,World Event,10000.0,England
535,1990-1991,1990,Grand Prix,1990 Grand Prix,Professional,Ranking,368000.0,England
2590,1990-1991,1990,Pontins Autumn Open,1990 Pontins Autumn Open,Pro-am,Event,0.0,Wales
743,1990-1991,1990,International One Frame Shoot-out,1990 International One Frame Shoot-out,Professional,Non-ranking,39750.0,England
534,1990-1991,1990,Humo Masters,1990 Humo Masters,Professional,Non-ranking,71000.0,Belgium
537,1990-1991,1990,Scottish Masters,1990 Scottish Masters,Professional,Invitational,96000.0,Scotland
529,1990-1991,1990,Hong Kong Challenge,1990 Hong Kong Challenge,Professional,Non-ranking,71000.0,Hong Kong
1194,1990-1991,1990,World Under-21 Championship - Men,1990 World Under-21 Championship - Men,Amateur,World Event,0.0,Australia
707,1989-1990,1990,Professional Play-offs,1990 Professional Play-offs,Professional,Tour Qualifier,0.0,England
1251,1990-1991,1990,Asian Championship,1990 Asian Championship,Amateur,Continental Event,0.0,Indonesia
585,1989-1990,1990,Pontins Professional,1990 Pontins Professional,Professional,Non-ranking,2700.0,Wales
2566,1989-1990,1990,Pontins Spring Open,1990 Pontins Spring Open,Pro-am,Event,0.0,Wales
2057,1989-1990,1990,Scottish Amateur Championship,1990 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
538,1989-1990,1990,World Championship,1990 World Championship,Professional,Ranking,600008.0,England
542,1989-1990,1990,Irish Masters,1990 Irish Masters,Professional,Invitational,150000.0,Ireland
990,1989-1990,1990,Kent Cup,1990 Kent Cup,Professional,Invitational,9760.0,China
540,1989-1990,1990,European Open,1990 European Open,Professional,Ranking,200000.0,France
543,1989-1990,1990,British Open,1990 British Open,Professional,Ranking,365624.0,England
584,1989-1990,1990,Welsh Professional Championship,1990 Welsh Professional Championship,Professional,Non-ranking,27600.0,Wales
545,1989-1990,1990,Masters,1990 Masters,Professional,Invitational,275000.0,England
547,1989-1990,1990,Classic,1990 Classic,Professional,Ranking,298699.0,England
2026,1989-1990,1990,Australian Amateur Championship,1990 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
1416,1989-1990,1990,Belgian Amateur Championship,1990 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1570,1989-1990,1990,Dutch Amateur Championship,1990 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
2373,1989-1990,1990,Dutch Open,1990 Dutch Open,Pro-am,Event,0.0,Netherlands
1890,1989-1990,1990,English Amateur Championship,1990 English Amateur Championship,Amateur,National Championship,0.0,England
1505,1989-1990,1990,Irish Amateur Championship,1990 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
1542,1989-1990,1990,Malta Amateur Championship,1990 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
539,1989-1990,1990,Matchroom International League,1990 Matchroom International League,Professional,League,0.0,England
1757,1989-1990,1990,Northern Ireland Amateur Championship,1990 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
1804,1989-1990,1990,Swedish Amateur Championship,1990 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1714,1989-1990,1990,Welsh Amateur Championship,1990 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
656,1989-1990,1990,London Masters,1990 London Masters,Professional,Invitational,75000.0,England
497,1991-1992,1991,Belgian Challenge,1991 Belgian Challenge,Professional,Non-ranking,64000.0,Belgium
498,1991-1992,1991,World Matchplay,1991 World Matchplay,Professional,Invitational,160000.0,England
1132,1991-1992,1991,World Amateur Championship - Men,1991 World Amateur Championship - Men,Amateur,World Event,0.0,Thailand
499,1991-1992,1991,UK Championship,1991 UK Championship,Professional,Ranking,198900.0,England
2300,1991-1992,1991,Womens World Championship,1991 Womens World Championship,Amateur,World Event,22000.0,England
500,1991-1992,1991,Benson and Hedges Satellite Championship,1991 Benson and Hedges Satellite Championship,Professional,Non-ranking,8500.0,Scotland
502,1991-1992,1991,Grand Prix,1991 Grand Prix,Professional,Ranking,399300.0,England
503,1991-1992,1991,Dubai Classic,1991 Dubai Classic,Professional,Ranking,213750.0,United Arab Emirates
2054,1991-1992,1991,New Zealand Amateur Championship,1991 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
2591,1991-1992,1991,Pontins Autumn Open,1991 Pontins Autumn Open,Pro-am,Event,0.0,Wales
769,1991-1992,1991,World Seniors Championship,1991 World Seniors Championship,Professional,Invitational,48000.0,England
504,1991-1992,1991,Scottish Masters,1991 Scottish Masters,Professional,Invitational,105000.0,Scotland
505,1991-1992,1991,Indian Challenge,1991 Indian Challenge,Professional,Non-ranking,59000.0,India
508,1991-1992,1991,Humo Masters,1991 Humo Masters,Professional,Non-ranking,85000.0,Belgium
507,1991-1992,1991,Hong Kong Challenge,1991 Hong Kong Challenge,Professional,Non-ranking,59000.0,Hong Kong
506,1991-1992,1991,Pot Black,1991 Pot Black,Professional,Invitational,33000.0,England
509,1991-1992,1991,Thailand Masters,1991 Thailand Masters,Professional,Non-ranking,41248.0,Thailand
1193,1991-1992,1991,World Under-21 Championship - Men,1991 World Under-21 Championship - Men,Amateur,World Event,0.0,India
533,1991-1992,1991,European Challenge,1991 European Challenge,Professional,Non-ranking,50000.0,Belgium
1392,1991-1992,1991,Asian Championship,1991 Asian Championship,Amateur,Continental Event,0.0,Pakistan
2567,1990-1991,1991,Pontins Spring Open,1991 Pontins Spring Open,Pro-am,Event,0.0,Wales
583,1990-1991,1991,Pontins Professional,1991 Pontins Professional,Professional,Non-ranking,3500.0,Wales
510,1990-1991,1991,World Championship,1991 World Championship,Professional,Ranking,748500.0,England
513,1990-1991,1991,Irish Masters,1991 Irish Masters,Professional,Invitational,144000.0,Ireland
2055,1990-1991,1991,Scottish Amateur Championship,1991 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
975,1990-1991,1991,Kent Cup,1991 Kent Cup,Professional,Invitational,9760.0,China
516,1990-1991,1991,European Open,1991 European Open,Professional,Ranking,196250.0,Netherlands
514,1990-1991,1991,British Open,1991 British Open,Professional,Ranking,400000.0,England
582,1990-1991,1991,Welsh Professional Championship,1991 Welsh Professional Championship,Professional,Non-ranking,33500.0,Wales
