tournament_id,match_id,stage,best_of,player1_name,player2_name,player1_score,player2_score,season,year,tournament_name,tournament_country,tournament_prize_pool,tournament_status,player1_country,player2_country,match_winner,match_winner_country,is_international_match,is_international_tournament
2744,177228,Last 64,11,Akani Songsermsawad,James Cahill,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Thailand,England,Akani Songsermsawad,Thailand,True,False
2744,177240,Last 64,11,Judd Trump,Dominic Dale,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Wales,Judd Trump,England,False,False
2744,177244,Last 64,11,Hossein Vafaei,Martin Gould,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,Iran,England,Hossein Vafaei,Iran,True,False
2744,177215,Last 64,11,Mark Williams,Daniel Wells,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,Wales,Wales,Mark Williams,Wales,False,False
2744,177226,Last 64,11,Kyren Wilson,Mike Dunn,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Kyren Wilson,England,False,False
2744,177230,Last 64,11,Gary Wilson,Sam Baird,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Gary Wilson,England,False,False
2744,177219,Last 64,11,Zhou Yuelong,Mark Davis,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,China,England,Zhou Yuelong,China,True,False
2744,177183,Last 128,11,Mark Allen,Basem Eltahhan,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,Northern Ireland,Egypt,Mark Allen,Northern Ireland,True,False
2744,177198,Last 128,11,Sam Baird,Liang Wenbo,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,England,China,Sam Baird,England,True,False
2744,177166,Last 128,11,Stuart Bingham,James Wattana,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Thailand,Stuart Bingham,England,True,False
2744,177190,Last 128,11,Yan Bingtao,Lukas Kleckers,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Germany,Yan Bingtao,China,True,False
2744,177193,Last 128,11,Luca Brecel,Fan Zhengyi,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,Belgium,China,Luca Brecel,Belgium,True,False
2744,177205,Last 128,11,Ian Burns,Robbie Williams,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Ian Burns,England,False,False
2744,177209,Last 128,11,James Cahill,Mark Selby,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,James Cahill,England,False,False
2744,177204,Last 128,11,Ali Carter,Thor Chuan Leong,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Malaysia,Ali Carter,England,True,False
2744,177163,Last 128,11,Dominic Dale,Gerard Greene,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,Wales,Northern Ireland,Dominic Dale,Wales,False,False
2744,177199,Last 128,11,Mark Davis,Sam Craigie,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Mark Davis,England,False,False
2744,177180,Last 128,11,Paul Davison,Stuart Carrington,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Paul Davison,England,False,False
2744,177150,Last 128,11,Ken Doherty,Yuan Sijun,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,Ireland,China,Ken Doherty,Ireland,True,False
2744,177212,Last 128,11,Scott Donaldson,Li Yuan,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,Scotland,China,Scott Donaldson,Scotland,True,False
2744,177172,Last 128,11,Graeme Dott,Oliver Lines,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,Scotland,England,Graeme Dott,Scotland,False,False
2744,177187,Last 128,11,Mike Dunn,Allan Taylor,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Mike Dunn,England,False,False
2744,177200,Last 128,11,Peter Ebdon,Chris Totten,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Scotland,Peter Ebdon,England,False,False
2744,177174,Last 128,11,Chen Feilong,Shaun Murphy,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,China,England,Chen Feilong,China,True,False
2744,177175,Last 128,11,Tom Ford,Craig Steadman,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Tom Ford,England,False,False
2744,177165,Last 128,11,Marco Fu,Hammad Miah,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,Hong Kong,England,Marco Fu,Hong Kong,True,False
2744,177186,Last 128,11,David Gilbert,Ashley Carty,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,David Gilbert,England,False,False
2744,177181,Last 128,11,Martin Gould,Harvey Chandler,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Martin Gould,England,False,False
2744,177191,Last 128,11,Xiao Guodong,Sean O'Sullivan,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,China,England,Xiao Guodong,China,True,False
2744,177169,Last 128,11,Li Hang,Lee Walker,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Wales,Li Hang,China,True,False
2744,177195,Last 128,11,Barry Hawkins,Jamie Clarke,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Wales,Barry Hawkins,England,False,False
2744,177188,Last 128,11,John Higgins,Dechawat Poomjaeng,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Scotland,Thailand,John Higgins,Scotland,True,False
2744,177167,Last 128,11,Andrew Higginson,Nigel Bond,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Andrew Higginson,England,False,False
2744,177168,Last 128,11,Liam Highfield,Robin Hull,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Finland,Liam Highfield,England,True,False
2744,177162,Last 128,11,Michael Holt,Chen Zifan,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,China,Michael Holt,England,True,False
2744,177152,Last 128,11,Luo Honghao,Michael Georgiou,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Cyprus,Luo Honghao,China,True,False
2744,177164,Last 128,11,Jak Jones,Ricky Walden,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Wales,England,Jak Jones,Wales,False,False
2744,177170,Last 128,11,Mark Joyce,Niu Zhuang,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,China,Mark Joyce,England,True,False
2744,177153,Last 128,11,Ding Junhui,Adam Stefanow,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Poland,Ding Junhui,China,True,False
2744,177207,Last 128,11,Mark King,Elliot Slessor,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Mark King,England,False,False
2744,177184,Last 128,11,Rod Lawler,Anthony Hamilton,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Rod Lawler,England,False,False
2744,177149,Last 128,11,Jack Lisowski,Zhang Jiankang,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,China,Jack Lisowski,England,True,False
2744,177206,Last 128,11,Kurt Maflin,Zhang Anda,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,Norway,China,Kurt Maflin,Norway,True,False
2744,177189,Last 128,11,Stephen Maguire,Simon Lichtenberg,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,Scotland,Germany,Stephen Maguire,Scotland,True,False
2744,177208,Last 128,11,Rory McLeod,Peter Lines,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Rory McLeod,England,False,False
2744,177176,Last 128,11,Alan McManus,Alexander Ursenbacher,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,Scotland,Switzerland,Alan McManus,Scotland,True,False
2744,177159,Last 128,11,Robert Milkins,Sanderson Lam,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Robert Milkins,England,False,False
2744,177210,Last 128,11,Lu Ning,Anthony McGill,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Scotland,Lu Ning,China,True,False
2744,177173,Last 128,11,Joe O'Connor,Ryan Day,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Wales,Joe O'Connor,England,False,False
2744,177156,Last 128,11,Martin O'Donnell,Xu Si,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,England,China,Martin O'Donnell,England,True,False
2744,177196,Last 128,11,Ronnie O'Sullivan,Luke Simmonds,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Ronnie O'Sullivan,England,False,False
2744,177155,Last 128,11,Tian Pengfei,Lyu Haotian,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,China,China,Tian Pengfei,China,True,False
2744,177171,Last 128,11,Joe Perry,John Astley,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Joe Perry,England,False,False
2744,177154,Last 128,11,Neil Robertson,Kishan Hirani,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,Australia,Wales,Neil Robertson,Australia,True,False
2744,177182,Last 128,11,Jimmy Robertson,Jordan Brown,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Northern Ireland,Jimmy Robertson,England,False,False
2744,177202,Last 128,11,Noppon Saengkham,Hamza Akbar,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,Thailand,Pakistan,Noppon Saengkham,Thailand,True,False
2744,177160,Last 128,11,Matthew Selt,Zhang Yong,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,England,China,Matthew Selt,England,True,False
2744,177178,Last 128,11,Akani Songsermsawad,Eden Sharav,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Thailand,Israel,Akani Songsermsawad,Thailand,True,False
2744,177194,Last 128,11,Matthew Stevens,Ross Muir,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,Wales,Scotland,Matthew Stevens,Wales,False,False
2744,177177,Last 128,11,Joe Swail,Michael White,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Northern Ireland,Wales,Joe Swail,Northern Ireland,False,False
2744,177157,Last 128,11,Judd Trump,David Lilley,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Judd Trump,England,False,False
2744,177179,Last 128,11,Thepchaiya Un-Nooh,Jimmy White,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,Thailand,England,Thepchaiya Un-Nooh,Thailand,True,False
2744,177192,Last 128,11,Hossein Vafaei,Ashley Hugill,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Iran,England,Hossein Vafaei,Iran,True,False
2744,177197,Last 128,11,Chris Wakelin,Duane Jones,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,England,Wales,Chris Wakelin,England,False,False
2744,177211,Last 128,11,Daniel Wells,Zhao Xintong,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,Wales,China,Daniel Wells,Wales,True,False
2744,177203,Last 128,11,Mark Williams,Adam Duffy,6,2,2018-2019,2018,UK Championship,England,845000.0,Professional,Wales,England,Mark Williams,Wales,False,False
2744,177158,Last 128,11,Kyren Wilson,Andy Lee,6,0,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Kyren Wilson,England,False,False
2744,177185,Last 128,11,Gary Wilson,Billy Joe Castle,6,4,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Gary Wilson,England,False,False
2744,177161,Last 128,11,Ben Woollaston,Alfie Burden,6,3,2018-2019,2018,UK Championship,England,845000.0,Professional,England,England,Ben Woollaston,England,False,False
2744,177201,Last 128,11,Mei Xiwen,Fergal O'Brien,6,5,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Ireland,Mei Xiwen,China,True,False
2744,177151,Last 128,11,Zhou Yuelong,Soheil Vahedi,6,1,2018-2019,2018,UK Championship,England,845000.0,Professional,China,Iran,Zhou Yuelong,China,True,False
2661,171581,Final,35,Mark Williams,John Higgins,18,16,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,Scotland,Mark Williams,Wales,False,False
2661,171579,Semi-final,33,John Higgins,Kyren Wilson,17,13,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,England,John Higgins,Scotland,False,False
2661,171580,Semi-final,33,Mark Williams,Barry Hawkins,17,15,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Mark Williams,Wales,False,False
2661,171575,Quarter-final,25,Barry Hawkins,Ding Junhui,13,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,China,Barry Hawkins,England,True,False
2661,171578,Quarter-final,25,John Higgins,Judd Trump,13,12,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,England,John Higgins,Scotland,False,False
2661,171577,Quarter-final,25,Mark Williams,Ali Carter,13,8,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Mark Williams,Wales,False,False
2661,171576,Quarter-final,25,Kyren Wilson,Mark Allen,13,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Northern Ireland,Kyren Wilson,England,False,False
2661,171567,Last 16,25,Mark Allen,Joe Perry,13,8,2017-2018,2018,World Championship,England,1978000.0,Professional,Northern Ireland,England,Mark Allen,Northern Ireland,False,False
2661,171569,Last 16,25,Ali Carter,Ronnie O'Sullivan,13,9,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Ali Carter,England,False,False
2661,171568,Last 16,25,Barry Hawkins,Lyu Haotian,13,10,2017-2018,2018,World Championship,England,1978000.0,Professional,England,China,Barry Hawkins,England,True,False
2661,171571,Last 16,25,John Higgins,Jack Lisowski,13,1,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,England,John Higgins,Scotland,False,False
2661,171572,Last 16,25,Ding Junhui,Anthony McGill,13,4,2017-2018,2018,World Championship,England,1978000.0,Professional,China,Scotland,Ding Junhui,China,True,False
2661,171573,Last 16,25,Judd Trump,Ricky Walden,13,9,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Judd Trump,England,False,False
2661,171574,Last 16,25,Mark Williams,Robert Milkins,13,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Mark Williams,Wales,False,False
2661,171570,Last 16,25,Kyren Wilson,Jamie Jones,13,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Kyren Wilson,England,False,False
2661,171552,Last 32,19,Mark Allen,Liam Highfield,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,Northern Ireland,England,Mark Allen,Northern Ireland,False,False
2661,171549,Last 32,19,Ali Carter,Graeme Dott,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Scotland,Ali Carter,England,False,False
2661,171551,Last 32,19,Lyu Haotian,Marco Fu,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,China,Hong Kong,Lyu Haotian,China,True,False
2661,171558,Last 32,19,Barry Hawkins,Stuart Carrington,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Barry Hawkins,England,False,False
2661,171564,Last 32,19,John Higgins,Thepchaiya Un-Nooh,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,Thailand,John Higgins,Scotland,True,False
2661,171553,Last 32,19,Jamie Jones,Shaun Murphy,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Jamie Jones,Wales,False,False
2661,171559,Last 32,19,Ding Junhui,Xiao Guodong,10,3,2017-2018,2018,World Championship,England,1978000.0,Professional,China,China,Ding Junhui,China,True,False
2661,171561,Last 32,19,Jack Lisowski,Stuart Bingham,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Jack Lisowski,England,False,False
2661,171565,Last 32,19,Anthony McGill,Ryan Day,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,Wales,Anthony McGill,Scotland,False,False
2661,171563,Last 32,19,Robert Milkins,Neil Robertson,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Australia,Robert Milkins,England,True,False
2661,171548,Last 32,19,Ronnie O'Sullivan,Stephen Maguire,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Scotland,Ronnie O'Sullivan,England,False,False
2661,171547,Last 32,19,Joe Perry,Mark Selby,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Joe Perry,England,False,False
2661,171566,Last 32,19,Judd Trump,Chris Wakelin,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Judd Trump,England,False,False
2661,171560,Last 32,19,Ricky Walden,Luca Brecel,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Belgium,Ricky Walden,England,True,False
2661,171562,Last 32,19,Mark Williams,Jimmy Robertson,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Mark Williams,Wales,False,False
2661,171550,Last 32,19,Kyren Wilson,Matthew Stevens,10,3,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Kyren Wilson,England,False,False
2661,171538,Last 48,19,Stuart Carrington,Zhang Anda,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,England,China,Stuart Carrington,England,True,False
2661,171543,Last 48,19,Ryan Day,Peter Ebdon,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Ryan Day,Wales,False,False
2661,171537,Last 48,19,Graeme Dott,Mike Dunn,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,England,Graeme Dott,Scotland,False,False
2661,171540,Last 48,19,Xiao Guodong,Adam Duffy,10,1,2017-2018,2018,World Championship,England,1978000.0,Professional,China,England,Xiao Guodong,China,True,False
2661,171541,Last 48,19,Lyu Haotian,Rory McLeod,10,2,2017-2018,2018,World Championship,England,1978000.0,Professional,China,England,Lyu Haotian,China,True,False
2661,171544,Last 48,19,Liam Highfield,Daniel Wells,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Liam Highfield,England,False,False
2661,171539,Last 48,19,Jamie Jones,Liang Wenbo,10,0,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,China,Jamie Jones,Wales,True,False
2661,171542,Last 48,19,Jack Lisowski,Alan McManus,10,3,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Scotland,Jack Lisowski,England,False,False
2661,171546,Last 48,19,Stephen Maguire,Hossein Vafaei,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,Iran,Stephen Maguire,Scotland,True,False
2661,171533,Last 48,19,Robert Milkins,Michael Holt,10,3,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Robert Milkins,England,False,False
2661,171536,Last 48,19,Joe Perry,Mark Davis,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Joe Perry,England,False,False
2661,171545,Last 48,19,Jimmy Robertson,Michael White,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Jimmy Robertson,England,False,False
2661,171531,Last 48,19,Matthew Stevens,Ken Doherty,10,2,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,Ireland,Matthew Stevens,Wales,False,False
2661,171535,Last 48,19,Thepchaiya Un-Nooh,Alfie Burden,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,Thailand,England,Thepchaiya Un-Nooh,Thailand,True,False
2661,171532,Last 48,19,Chris Wakelin,Tian Pengfei,10,1,2017-2018,2018,World Championship,England,1978000.0,Professional,England,China,Chris Wakelin,England,True,False
2661,171534,Last 48,19,Ricky Walden,Andrew Higginson,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Ricky Walden,England,False,False
2661,171512,Last 80,19,Zhang Anda,Martin Gould,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,China,England,Zhang Anda,China,True,False
2661,171509,Last 80,19,Alfie Burden,David Gilbert,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Alfie Burden,England,False,False
2661,171520,Last 80,19,Stuart Carrington,Ben Woollaston,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Stuart Carrington,England,False,False
2661,171499,Last 80,19,Mark Davis,Michael Georgiou,10,0,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Cyprus,Mark Davis,England,True,False
2661,171510,Last 80,19,Ryan Day,Mitchell Mann,10,1,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Ryan Day,Wales,False,False
2661,171502,Last 80,19,Ken Doherty,Gerard Greene,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,Ireland,Northern Ireland,Ken Doherty,Ireland,False,False
2661,171501,Last 80,19,Graeme Dott,Akani Songsermsawad,10,2,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,Thailand,Graeme Dott,Scotland,True,False
2661,171517,Last 80,19,Adam Duffy,Matthew Selt,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Adam Duffy,England,False,False
2661,171500,Last 80,19,Mike Dunn,Dominic Dale,10,3,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Mike Dunn,England,False,False
2661,171524,Last 80,19,Peter Ebdon,Robbie Williams,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Peter Ebdon,England,False,False
2661,171514,Last 80,19,Xiao Guodong,Mei Xiwen,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,China,China,Xiao Guodong,China,True,False
2661,171522,Last 80,19,Lyu Haotian,Martin O'Donnell,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,China,England,Lyu Haotian,China,True,False
2661,171503,Last 80,19,Andrew Higginson,Robin Hull,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Finland,Andrew Higginson,England,True,False
2661,171525,Last 80,19,Liam Highfield,Tom Ford,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Liam Highfield,England,False,False
2661,171516,Last 80,19,Michael Holt,Elliot Slessor,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Michael Holt,England,False,False
2661,171528,Last 80,19,Jamie Jones,Yu Delu,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,China,Jamie Jones,Wales,True,False
2661,171519,Last 80,19,Jack Lisowski,David Grace,10,3,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Jack Lisowski,England,False,False
2661,171521,Last 80,19,Stephen Maguire,Hammad Miah,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,England,Stephen Maguire,Scotland,False,False
2661,171518,Last 80,19,Rory McLeod,Li Hang,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,England,China,Rory McLeod,England,True,False
2661,171530,Last 80,19,Alan McManus,Oliver Lines,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,England,Alan McManus,Scotland,False,False
2661,171515,Last 80,19,Robert Milkins,Scott Donaldson,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Scotland,Robert Milkins,England,False,False
2661,171508,Last 80,19,Tian Pengfei,Yan Bingtao,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,China,China,Tian Pengfei,China,True,False
2661,171504,Last 80,19,Joe Perry,Jimmy White,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Joe Perry,England,False,False
2661,171527,Last 80,19,Jimmy Robertson,Sam Baird,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Jimmy Robertson,England,False,False
2661,171506,Last 80,19,Matthew Stevens,Yuan Sijun,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,China,Matthew Stevens,Wales,True,False
2661,171511,Last 80,19,Thepchaiya Un-Nooh,Adam Stefanow,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,Thailand,Poland,Thepchaiya Un-Nooh,Thailand,True,False
2661,171523,Last 80,19,Hossein Vafaei,Noppon Saengkham,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,Iran,Thailand,Hossein Vafaei,Iran,True,False
2661,171505,Last 80,19,Chris Wakelin,Kurt Maflin,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Norway,Chris Wakelin,England,True,False
2661,171507,Last 80,19,Ricky Walden,Lee Walker,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Ricky Walden,England,False,False
2661,171529,Last 80,19,Daniel Wells,Zhou Yuelong,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,China,Daniel Wells,Wales,True,False
2661,171513,Last 80,19,Liang Wenbo,Zhao Xintong,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,China,China,Liang Wenbo,China,True,False
2661,171526,Last 80,19,Michael White,John Astley,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Michael White,Wales,False,False
2661,171442,Last 144,19,Zhang Anda,Zhang Yong,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,China,China,Zhang Anda,China,True,False
2661,171484,Last 144,19,John Astley,Marvin Lim Chun Kiat,10,1,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Singapore,John Astley,England,True,False
2661,171482,Last 144,19,Sam Baird,Soheil Vahedi,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Iran,Sam Baird,England,True,False
2661,171470,Last 144,19,Yan Bingtao,Jackson Page,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,China,Wales,Yan Bingtao,China,True,False
2661,171475,Last 144,19,Alfie Burden,Jamie Barrett,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Alfie Burden,England,False,False
2661,171445,Last 144,19,Stuart Carrington,Nigel Bond,10,9,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Stuart Carrington,England,False,False
2661,171456,Last 144,19,Dominic Dale,Reanne Evans,10,7,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,England,Dominic Dale,Wales,False,False
2661,171453,Last 144,19,Mark Davis,Sanderson Lam,10,1,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Mark Davis,England,False,False
2661,171487,Last 144,19,Ryan Day,Igor Figueiredo,10,2,2017-2018,2018,World Championship,England,1978000.0,Professional,Wales,Brazil,Ryan Day,Wales,True,False
2661,171496,Last 144,19,Yu Delu,Sean O'Sullivan,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,China,England,Yu Delu,China,True,False
2661,171472,Last 144,19,Ken Doherty,Josh Boileau,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,Ireland,Ireland,Ken Doherty,Ireland,False,False
2661,171441,Last 144,19,Scott Donaldson,Tyler Rees,10,5,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,Wales,Scott Donaldson,Scotland,False,False
2661,171446,Last 144,19,Graeme Dott,Adrian Ridley,10,1,2017-2018,2018,World Championship,England,1978000.0,Professional,Scotland,Australia,Graeme Dott,Scotland,True,False
2661,171438,Last 144,19,Adam Duffy,Mark Joyce,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Adam Duffy,England,False,False
2661,171447,Last 144,19,Mike Dunn,Duane Jones,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Wales,Mike Dunn,England,False,False
2661,171492,Last 144,19,Peter Ebdon,James Wattana,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Thailand,Peter Ebdon,England,True,False
2661,171479,Last 144,19,Tom Ford,Leo Fernandez,10,2,2017-2018,2018,World Championship,England,1978000.0,Professional,England,Ireland,Tom Ford,England,False,False
2661,171463,Last 144,19,Michael Georgiou,Matthew Bolton,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,Cyprus,Australia,Michael Georgiou,Cyprus,True,False
2661,171471,Last 144,19,David Gilbert,Billy Joe Castle,10,8,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,David Gilbert,England,False,False
2661,171439,Last 144,19,Martin Gould,Paul Davison,10,4,2017-2018,2018,World Championship,England,1978000.0,Professional,England,England,Martin Gould,England,False,False
2661,171494,Last 144,19,David Grace,Wang Yuchen,10,6,2017-2018,2018,World Championship,England,1978000.0,Professional,England,China,David Grace,England,True,False
